id	taxonID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	family	taxonRank	taxonomicStatus	taxonRemarks	modified
165462	165462	Meleagris gallopavo	Meleagris gallopavo Linnaeus, 1758	Animalia	Chordata	Aves	Galliformes	Phasianidae	SPECIES	ACCEPTED		2019
165463	165463	Melianthus major	Melianthus major L.	Plantae	Tracheophyta	Magnoliopsida	Geraniales	Melianthaceae	SPECIES	ACCEPTED		2024
165464	165464	Melibe australis	Melibe australis (Angas, 1864)	Animalia	Mollusca	Gastropoda	Nudibranchia	Tethydidae	SPECIES	ACCEPTED		2024
165465	165465	Melita matilda	Barnardomelita matilda (J.L.Barnard, 1972)	Animalia	Arthropoda	Malacostraca	Amphipoda	Melitidae	SPECIES	SYNONYM		2019
165466	165466	Membraniporopsis tubigera	Membraniporopsis tubigera (Osburn, 1940)	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Sinoflustridae	SPECIES	ACCEPTED		2019
165467	165467	Mesovelia hackeri	Mesovelia hackeri Harris & Drake, 1941	Animalia	Arthropoda	Insecta	Hemiptera	Mesoveliidae	SPECIES	ACCEPTED		2019
165468	165468	Metapenaeus bennettae	Metapenaeus bennettae Racek & Dall, 1965	Animalia	Arthropoda	Malacostraca	Decapoda	Penaeidae	SPECIES	ACCEPTED		2024
165469	165469	Microscolex dubius	Microscolex dubius (Fletcher, 1887)	Animalia	Annelida	Clitellata	Crassiclitellata	Acanthodrilidae	SPECIES	ACCEPTED		2019
165470	165470	Milax gagates	Milax gagates (Draparnaud, 1801)	Animalia	Mollusca	Gastropoda	Stylommatophora	Milacidae	SPECIES	ACCEPTED		2019
165471	165471	Miscanthus nepalensis	Miscanthus nepalensis (Trin.) Hack.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165472	165472	Molgula manhattensis	Molgula manhattensis (De Kay, 1843)	Animalia	Chordata	Ascidiacea	Stolidobranchia	Molgulidae	SPECIES	ACCEPTED		2019
165473	165473	Monanchora clathrata	Monanchora clathrata Carter, 1883	Animalia	Porifera	Demospongiae	Poecilosclerida	Crambeidae	SPECIES	ACCEPTED		2019
165474	165474	Monocorophium acherusicum	Monocorophium acherusicum (Costa, 1853)	Animalia	Arthropoda	Malacostraca	Amphipoda	Corophiidae	SPECIES	ACCEPTED		2019
165475	165475	Monocorophium sextonae	Monocorophium sextonae (Crawford, 1937)	Animalia	Arthropoda	Malacostraca	Amphipoda	Corophiidae	SPECIES	ACCEPTED		2019
165476	165476	Monomorium floricola	Monomorium floricola (Jerdon, 1851)	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165477	165477	Monomorium pharaonis	Monomorium pharaonis (Linnaeus, 1758)	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165478	165478	Monomorium sydneyense	Monomorium sydneyense Forel, 1902	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165479	165479	Moraea flaccida	Moraea flaccida (Sweet) Steud.	Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA) | Notifiable Organism (NO) | National Interest Pest Response (NIPR)	2024
165480	165480	Mugilogobius platynotus	Mugilogobius platynotus (GÃ¼nther, 1861)	Animalia	Chordata		Perciformes	Gobiidae	SPECIES	ACCEPTED		2024
165481	165481	Mus musculus	Mus musculus Linnaeus, 1758	Animalia	Chordata	Mammalia	Rodentia	Muridae	SPECIES	ACCEPTED		2019
165482	165482	Mustela erminea	Mustela erminea Linnaeus, 1758	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	SPECIES	ACCEPTED		2019
165483	165483	Mustela furo	Mustela furo Linnaeus, 1758	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	SPECIES	ACCEPTED		2019
165484	165484	Mustela nivalis	Mustela nivalis Linnaeus, 1766	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	SPECIES	ACCEPTED		2019
165485	165485	Mycale stecarmia	Mycale stecarmia (de Laubenfels, 1954)	Animalia	Porifera	Demospongiae	Poecilosclerida	Mycalidae	SPECIES	ACCEPTED		2019
165486	165486	Mycale toxifera	Mycale toxifera (Dendy, 1896)	Animalia	Porifera	Demospongiae	Poecilosclerida	Mycalidae	SPECIES	ACCEPTED		2019
165487	165487	Myoporum insulare	Myoporum insulare R.Br.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165488	165488	Myricaria germanica	Myricaria germanica Qaiser	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Tamaricaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165489	165489	Myriophyllum aquaticum	Myriophyllum aquaticum (Vell.) Verdc.	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165490	165490	Nardus stricta	Nardus stricta L.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165491	165491	Nassella neesiana	Nassella neesiana (Trin. & Rupr.) Barkworth	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165492	165492	Nassella tenuissima	Nassella tenuissima (Trin.) Barkworth	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165493	165493	Nassella trichotoma	Nassella trichotoma (Nees) Hack. & Arechav.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165494	165494	Neosiphonia sertularioides	Neosiphonia sertularioides (Gratel.) K.W.Nam & P.J.Kang	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	SPECIES	ACCEPTED		2024
165495	165495	Neosiphonia subtilissima	Neosiphonia subtilissima (Mont.) M.S.Kim & I.K.Lee	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	SPECIES	ACCEPTED		2024
165496	165496	Nephrolepis cordifolia	Nephrolepis cordifolia (L.) C.Presl	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Nephrolepidaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165497	165497	Nomia melanderi	Nomia melanderi Cockerell, 1906	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	SPECIES	ACCEPTED		2019
165498	165498	Numida meleagris	Numida meleagris (Linnaeus, 1758)	Animalia	Chordata	Aves	Galliformes	Numididae	SPECIES	ACCEPTED		2019
165499	165499	Nymphaea alba	Nymphaea alba L.	Plantae	Tracheophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	SPECIES	ACCEPTED		2024
165500	165500	Nymphaea mexicana	Nymphaea mexicana Zucc.	Plantae	Tracheophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165501	165501	Obelia geniculata	Obelia geniculata (Linnaeus, 1758)	Animalia	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	SPECIES	ACCEPTED		2019
165502	165502	Obelia longissima	Obelia longissima (Pallas, 1766)	Animalia	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	SPECIES	ACCEPTED		2019
165503	165503	Ochetellus glaber	Ochetellus glaber (Mayr, 1862)	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165504	165504	Ochlerotatus australis	Aedes australis (Erichson, 1842)	Animalia	Arthropoda	Insecta	Diptera	Culicidae	SPECIES	SYNONYM		2019
165505	165505	Ochlerotatus camptorhynchus	Aedes camptorhynchus (Thomson, 1869)	Animalia	Arthropoda	Insecta	Diptera	Culicidae	SPECIES	SYNONYM		2019
165506	165506	Ochlerotatus notoscriptus	Ochlerotatus notoscriptus	Animalia	Arthropoda	Insecta	Diptera	Culicidae	SPECIES	ACCEPTED		2019
165507	165507	Ochna serrulata	Ochna serrulata (Hochst.) Walp.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Ochnaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165508	165508	Okenia eolida	Okenia eolida (Quoy & Gaimard, 1832)	Animalia	Mollusca	Gastropoda	Nudibranchia	Goniodorididae	SPECIES	ACCEPTED		2019
165509	165509	Okenia pellucida	Okenia pellucida Burn, 1967	Animalia	Mollusca	Gastropoda	Nudibranchia	Goniodorididae	SPECIES	ACCEPTED		2019
165510	165510	Olea europaea	Olea europaea L.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	SPECIES	ACCEPTED		2024
165511	165511	Omobranchus anolius	Omobranchus anolius (Valenciennes, 1836)	Animalia	Chordata	Actinopterygii	Perciformes	Blenniidae	SPECIES	ACCEPTED		2019
165512	165512	Oncorhynchus mykiss	Oncorhynchus mykiss (Walbaum, 1792)	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	SPECIES	ACCEPTED		2019
165513	165513	Oncorhynchus nerka	Oncorhynchus nerka (Walbaum, 1792)	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	SPECIES	ACCEPTED		2019
165514	165514	Oncorhynchus tshawytscha	Oncorhynchus tshawytscha (Walbaum, 1792)	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	SPECIES	ACCEPTED		2019
165515	165515	Opuntia monacantha	Opuntia monacantha Haw.	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	SPECIES	ACCEPTED		2024
165516	165516	Oratosquilla oratoria	Oratosquilla oratoria (De Haan, 1844), 1833-1850	Animalia	Arthropoda	Malacostraca	Stomatopoda	Squillidae	SPECIES	ACCEPTED		2019
165517	165517	Orectognathus antennatus	Orectognathus antennatus Smith, 1854	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165518	165518	Ornebius aperta	Ornebius aperta Otte & Alexander, 1983	Animalia	Arthropoda	Insecta	Orthoptera	Mogoplistidae	SPECIES	ACCEPTED		2019
165519	165519	Ornebius novarae	Ornebius novarae (Saussure, 1877)	Animalia	Arthropoda	Insecta	Orthoptera	Mogoplistidae	SPECIES	ACCEPTED		2019
165520	165520	Oryctolagus cuniculus	Oryctolagus cuniculus (Linnaeus, 1758)	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	SPECIES	ACCEPTED		2019
165521	165521	Osmia caerulescens	Osmia caerulescens (Linnaeus, 1758)	Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae	SPECIES	ACCEPTED		2019
165522	165522	Osmunda regalis	Osmunda regalis L.	Plantae	Tracheophyta	Polypodiopsida	Osmundales	Osmundaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165523	165523	Osteospermum moniliferum	Osteospermum moniliferum L.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165524	165524	Ovis aries	Ovis aries Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	SPECIES	ACCEPTED		2019
165525	165525	Oxychilus alliarius	Oxychilus alliarius (J.S.Miller, 1822)	Animalia	Mollusca	Gastropoda	Stylommatophora	Oxychilidae	SPECIES	ACCEPTED		2019
165526	165526	Oxychilus cellarius	Oxychilus cellarius (O.F.Müller, 1774)	Animalia	Mollusca	Gastropoda	Stylommatophora	Oxychilidae	SPECIES	ACCEPTED		2019
165527	165527	Oxychilus draparnaudi	Oxychilus draparnaudi (H.Beck, 1837)	Animalia	Mollusca	Gastropoda	Stylommatophora	Oxychilidae	SPECIES	ACCEPTED		2019
165528	165528	Pachymeniopsis lanceolata	Pachymeniopsis lanceolata (K.Okamura) Y.Yamada ex S.Kawabata, 1954	Plantae	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	SPECIES	SYNONYM		2024
165529	165529	Parablennius intermedius	Parablennius intermedius (Ogilby, 1915)	Animalia	Chordata		Perciformes	Blenniidae	SPECIES	ACCEPTED		2024
165530	165530	Parablennius tasmanianus	Parablennius tasmanianus (Richardson, 1842)	Animalia	Chordata		Perciformes	Blenniidae	SPECIES	ACCEPTED		2024
165531	165531	Paracorophium brisbanensis	Paracorophium brisbanensis Chapman, 2002	Animalia	Arthropoda	Malacostraca	Amphipoda	Corophiidae	SPECIES	ACCEPTED		2019
165532	165532	Paraheteropia ijimai	Paraheteropia ijimai (Hôzawa, 1916)	Animalia	Porifera	Calcarea	Leucosolenida	Heteropiidae	SPECIES	ACCEPTED		2024
165533	165533	Paralepidonotus ampulliferus	Paralepidonotus ampulliferus (Grube, 1878)	Animalia	Annelida	Polychaeta	Phyllodocida	Polynoidae	SPECIES	ACCEPTED		2019
165534	165534	Paraserianthes lophantha	Paraserianthes lophantha (Willd.) I.C.Nielsen	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165535	165535	Parioglossus marginalis	Parioglossus marginalis Rennis & Hoese, 1985	Animalia	Chordata	Actinopterygii	Perciformes	Microdesmidae	SPECIES	ACCEPTED		2019
165536	165536	Paspalum distichum	Paspalum distichum L.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165537	165537	Paspalum vaginatum	Paspalum vaginatum Sw.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165538	165538	Passer domesticus	Passer domesticus (Linnaeus, 1758)	Animalia	Chordata	Aves	Passeriformes	Passeridae	SPECIES	ACCEPTED		2019
165539	165539	Passiflora caerulea	Passiflora caerulea L.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Passifloraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165540	165540	Passiflora edulis	Passiflora edulis Sims	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Passifloraceae	SPECIES	ACCEPTED		2024
165541	165541	Passiflora mixta	Passiflora mixta L.fil.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Passifloraceae	SPECIES	ACCEPTED		2024
165542	165542	Passiflora pinnatistipula	Passiflora pinnatistipula Cav.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Passifloraceae	SPECIES	ACCEPTED		2024
165543	165543	Passiflora tarminiana	Passiflora tarminiana Coppens & V.E.Barney	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Passifloraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165544	165544	Passiflora tripartita	Passiflora tripartita (Juss.) Poir.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Passifloraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165545	165545	Passiflora ×rosea	Passiflora ×rosea (H.Karst.) Killip	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Passifloraceae	SPECIES	ACCEPTED		2024
165546	165546	Pavo cristatus	Pavo cristatus Linnaeus, 1758	Animalia	Chordata	Aves	Galliformes	Phasianidae	SPECIES	ACCEPTED		2019
165547	165547	Pennaria disticha	Pennaria disticha Goldfuss, 1820	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Pennariidae	SPECIES	ACCEPTED		2019
165548	165548	Perca fluviatilis	Perca fluviatilis Linnaeus, 1758	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	SPECIES	ACCEPTED		2019
165549	165549	Perophora annectens	Perophora annectens Ritter, 1893	Animalia	Chordata	Ascidiacea	Phlebobranchia	Perophoridae	SPECIES	ACCEPTED		2024
165550	165550	Persicaria capitata	Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	SPECIES	ACCEPTED		2024
165551	165551	Petrogale penicillata	Petrogale penicillata (Gray, 1827)	Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	SPECIES	ACCEPTED		2019
165552	165552	Phalaris arundinacea	Phalaris arundinacea L.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165553	165553	Phalloceros caudimaculatus	Phalloceros caudimaculatus (Hensel, 1868)	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Poeciliidae	SPECIES	ACCEPTED		2019
165554	165554	Phasianus colchicus	Phasianus colchicus Linnaeus, 1758	Animalia	Chordata	Aves	Galliformes	Phasianidae	SPECIES	ACCEPTED		2019
165555	165555	Pheidole megacephala	Pheidole megacephala (Fabricius, 1793)	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165556	165556	Pheidole proxima	Pheidole proxima Mayr, 1876	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165557	165557	Pheidole rugosula	Pheidole rugosula	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165558	165558	Pheidole vigilans	Pheidole vigilans (Smith, 1858)	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165559	165559	Pheretima peregrina	Pheretima peregrina	Animalia	Annelida	Clitellata	Opisthopora	Megascolecidae	SPECIES			2019
165560	165560	Phoenix canariensis	Phoenix canariensis H.Wildpret	Plantae	Tracheophyta	Liliopsida	Arecales	Arecaceae	SPECIES	ACCEPTED		2024
165561	165561	Phoronis ijimai	Phoronis ijimai Oka, 1897	Animalia	Phoronida			Phoronidae	SPECIES	ACCEPTED		2019
165562	165562	Phragmites karka	Phragmites karka (Retz.) Trin. ex Steud.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165563	165563	Phyllorhiza punctata	Phyllorhiza punctata Lendenfeld, 1884	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Mastigiidae	SPECIES	ACCEPTED		2019
165564	165564	Phyllostachys aurea	Phyllostachys aurea (André) Rivière & C.Rivière	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165565	165565	Phyllotricha verruculosa	Phyllotricha verruculosa (C.Agardh) R.R.M.Dixon & Huisman, 2012	Chromista	Ochrophyta	Phaeophyceae	Fucales	Sargassaceae	SPECIES	DOUBTFUL		2019
165566	165566	Phyllotricha verruculosa	Phyllotricha verruculosa (C.Agardh) R.M Dixon & Huisman	Chromista	Ochrophyta	Phaeophyceae	Fucales	Sargassaceae	SPECIES	DOUBTFUL		2024
165567	165567	Physa acuta	Physella acuta (Draparnaud, 1805)	Animalia	Mollusca	Gastropoda		Physidae	SPECIES	SYNONYM		2019
165568	165568	Phytolacca icosandra	Phytolacca icosandra L.	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Phytolaccaceae	SPECIES	ACCEPTED		2024
165569	165569	Pilosella officinarum	Pilosella officinarum Vaill.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165570	165570	Pilosella piloselloides	Pilosella piloselloides (Vill.) Soják	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED		2024
165571	165571	Pinus contorta	Pinus contorta Douglas ex Loudon	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165572	165572	Pinus halepensis	Pinus halepensis Mill.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165573	165573	Pinus monticola	Pinus monticola Douglas ex D.Don	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165574	165574	Pinus mugo	Pinus mugo Turra	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165575	165575	Pinus muricata	Pinus muricata D.Don	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165576	165576	Pinus nigra	Pinus nigra J.F.Arnold	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165577	165577	Pinus patula	Pinus patula Schiede ex Schltdl. & Cham.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165578	165578	Pinus pinaster	Pinus pinaster Aiton	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165579	165579	Pinus ponderosa	Pinus ponderosa Douglas ex C.Lawson	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165580	165580	Pinus radiata	Pinus radiata D.Don	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165581	165581	Pinus strobus	Pinus strobus L.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165582	165582	Pinus sylvestris	Pinus sylvestris L.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165583	165583	Pinus thunbergii	Pinus thunbergii Parl.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165584	165584	Pinus uncinata	Pinus uncinata Ramond ex DC.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165585	165585	Pittosporum undulatum	Pittosporum undulatum Vent.	Plantae	Tracheophyta	Magnoliopsida	Apiales	Pittosporaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165586	165586	Plagiolepis alluaudi	Plagiolepis alluaudi Emery, 1894	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165587	165587	Planorbarius corneus	Planorbarius corneus (Linnaeus, 1758)	Animalia	Mollusca	Gastropoda		Planorbidae	SPECIES	ACCEPTED		2019
165588	165588	Platycercus elegans	Platycercus elegans (Gmelin, 1788)	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	SPECIES	ACCEPTED		2019
165589	165589	Platycercus eximius	Platycercus eximius (Shaw, 1792)	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	SPECIES	ACCEPTED		2019
165590	165590	Plectranthus ciliatus	Plectranthus ciliatus E.Mey.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165591	165591	Plectranthus ecklonii	Plectranthus ecklonii Benth.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	SPECIES	ACCEPTED		2024
165592	165592	Plumularia pulchella	Plumularia pulchella Bale, 1882	Animalia	Cnidaria	Hydrozoa	Leptothecata	Plumulariidae	SPECIES	ACCEPTED		2019
165593	165593	Plumularia setacea	Plumularia setacea (Linnaeus, 1758)	Animalia	Cnidaria	Hydrozoa	Leptothecata	Plumulariidae	SPECIES	ACCEPTED		2019
165594	165594	Poa annua	Poa annua L.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165595	165595	Poecilia latipinna	Poecilia latipinna (Lesueur, 1821)	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Poeciliidae	SPECIES	ACCEPTED		2019
165596	165596	Poecilia reticulata	Poecilia reticulata Peters, 1859	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Poeciliidae	SPECIES	ACCEPTED		2019
165597	165597	Polistes chinensis	Polistes chinensis (Fabricius, 1793)	Animalia	Arthropoda	Insecta	Hymenoptera	Eumenidae	SPECIES	ACCEPTED		2019
165598	165598	Polistes humilis	Polistes humilis (Fabricius, 1781)	Animalia	Arthropoda	Insecta	Hymenoptera	Eumenidae	SPECIES	ACCEPTED		2019
165599	165599	Polyandrocarpa zorritensis	Polyandrocarpa zorritensis (Van Name, 1931)	Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	SPECIES	ACCEPTED		2019
165600	165600	Polycera hedgpethi	Polycera hedgpethi Er.Marcus, 1964	Animalia	Mollusca	Gastropoda	Nudibranchia	Polyceridae	SPECIES	ACCEPTED		2019
165601	165601	Polydora cornuta	Polydora cornuta Bosc, 1802	Animalia	Annelida	Polychaeta	Spionida	Spionidae	SPECIES	ACCEPTED		2019
165602	165602	Polydora haswelli	Polydora haswelli Blake & Kudenov, 1978	Animalia	Annelida	Polychaeta	Spionida	Spionidae	SPECIES	ACCEPTED		2019
165603	165603	Polydora hoplura	Polydora hoplura Claparède, 1868	Animalia	Annelida	Polychaeta	Spionida	Spionidae	SPECIES	ACCEPTED		2019
165604	165604	Polydora websteri	Polydora websteri Hartman, 1943	Animalia	Annelida	Polychaeta	Spionida	Spionidae	SPECIES	ACCEPTED		2019
165605	165605	Polygala myrtifolia	Polygala myrtifolia L.	Plantae	Tracheophyta	Magnoliopsida	Fabales	Polygalaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165606	165606	Polypodium vulgare	Polypodium vulgare L.	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165607	165607	Polysiphonia morrowii	Polysiphonia morrowii Harv.	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	SPECIES	ACCEPTED		2024
165608	165608	Polysiphonia senticulosa	Polysiphonia senticulosa Harv.	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	SPECIES	ACCEPTED		2024
165609	165609	Pomaderris aspera	Pomaderris aspera Sieber ex DC.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	SPECIES	ACCEPTED		2024
165610	165610	Populus alba	Populus alba L.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	SPECIES	ACCEPTED		2024
165611	165611	Potamogeton crispus	Potamogeton crispus L.	Plantae	Tracheophyta	Liliopsida	Alismatales	Potamogetonaceae	SPECIES	ACCEPTED		2024
165612	165612	Prietocella barbara	Cochlicella barbara (Linnaeus, 1758)	Animalia	Mollusca	Gastropoda	Stylommatophora	Geomitridae	SPECIES	SYNONYM		2019
165613	165613	Prunella modularis	Prunella modularis (Linnaeus, 1758)	Animalia	Chordata	Aves	Passeriformes	Prunellidae	SPECIES	ACCEPTED		2019
165614	165614	Prunus avium	Prunus avium (L.) L.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165615	165615	Prunus campanulata	Prunus campanulata Maxim.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165616	165616	Prunus domestica	Prunus domestica L.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165617	165617	Prunus laurocerasus	Prunus laurocerasus L.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
